radonFile_index,state,state2,stfips,zip,region,typebldg,floor,room,basement,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code
5525,MN,MN,27,56258,5,1,0,4,Y,3,4,21,1700,1700,120287,121087,12,3.9,1214.922779,0,0,83,LYON,27083,1.48399,40
5527,MN,MN,27,56258,5,1,0,2,Y,1,4,1,1900,2100,30388,30388,8.9,5.3,1088.985661,0,0,83,LYON,27083,1.48399,40
5528,MN,MN,27,56258,5,1,0,2,Y,5,4,1,1100,1102,22588,22788,5.8,4.8,1105.956867,0,0,83,LYON,27083,1.48399,40
5529,MN,MN,27,56264,5,1,0,4,Y,1,4,28,1600,1558,121687,121887,4.6,6.2,1088.985661,0,0,83,LYON,27083,1.48399,40
5530,MN,MN,27,56589,2,1,0,2,Y,5,2,1,700,700,22888,30388,3.9,5.4,471.366223,0,0,87,MAHNOMEN,27087,1.16137,41
5531,MN,MN,27,56701,2,1,1,3,N,4,4,2,2250,2253,22588,22788,1.5,14.1,1177.377355,0,0,89,MARSHALL,27089,1.01386,42
5532,MN,MN,27,56710,2,1,0,4,Y,2,1,47,1220,1226,12688,12888,23.8,2.2,348.042925,2,0,89,MARSHALL,27089,1.01386,42
5533,MN,MN,27,56727,2,5,1,3,N,5,1,23,1500,1500,123087,10188,0.9,29.7,348.042925,1,0,89,MARSHALL,27089,1.01386,42
5534,MN,MN,27,56738,2,1,1,3,N,3,1,2,1330,1330,22488,22688,1.4,15.6,348.042925,0,0,89,MARSHALL,27089,1.01386,42
5535,MN,MN,27,56738,2,1,1,3,Y,2,1,3,1300,1315,22688,22888,1.1,16.1,348.042925,0,0,89,MARSHALL,27089,1.01386,42
5536,MN,MN,27,56757,2,1,0,2,Y,1,1,39,1900,1945,11788,11988,2.8,12.9,507.562599,0,0,89,MARSHALL,27089,1.01386,42
5537,MN,MN,27,56757,2,1,0,4,Y,2,1,4,1800,1515,22388,22588,48.2,1.8,348.042925,2,0,89,MARSHALL,27089,1.01386,42
5538,MN,MN,27,56762,2,1,1,3,Y,1,1,35,1815,1815,122887,123087,0.9,30.7,507.562599,0,0,89,MARSHALL,27089,1.01386,42
5539,MN,MN,27,56762,2,1,0,4,Y,5,1,47,800,1300,41288,41488,8.3,4.2,348.042925,0,0,89,MARSHALL,27089,1.01386,42
5541,MN,MN,27,56031,5,2,1,1,Y,5,4,33,1100,1100,122787,122987,0.5,0,1105.956867,1,0,91,MARTIN,27091,1.18041,43
5542,MN,MN,27,56031,5,1,0,4,Y,4,4,44,1800,1800,20288,20288,6.7,7.7,1177.377355,1,0,91,MARTIN,27091,1.18041,43
5543,MN,MN,27,56031,5,1,0,4,Y,5,4,47,1730,1730,20288,20288,7.5,7,1105.956867,0,0,91,MARTIN,27091,1.18041,43
5544,MN,MN,27,56031,5,1,0,4,Y,1,4,49,900,1000,20288,20288,9.2,3.5,1088.985661,0,0,91,MARTIN,27091,1.18041,43
5547,MN,MN,27,55336,5,1,0,2,Y,4,3,34,1630,1630,122687,122887,10.3,3.7,990.411554,0,0,85,MCLEOD,27085,1.15076,44
5550,MN,MN,27,55336,5,1,0,4,Y,1,3,45,1230,1230,12688,12888,9.9,6.4,1024.442902,0,0,85,MCLEOD,27085,1.15076,44
5552,MN,MN,27,55350,5,1,0,2,Y,2,3,30,0,0,122087,122287,4.4,11,921.864905,0,0,85,MCLEOD,27085,1.15076,44
5553,MN,MN,27,55350,5,1,0,4,Y,5,3,34,1630,1630,122287,122487,2.8,9.9,893.23743,0,0,85,MCLEOD,27085,1.15076,44
5554,MN,MN,27,55350,5,1,1,3,Y,3,3,30,1530,1500,11088,11288,1.1,35.3,1071.318034,0,0,85,MCLEOD,27085,1.15076,44
5555,MN,MN,27,55350,5,1,0,4,Y,1,3,35,1300,1300,122787,123087,1.2,18.2,1024.442902,0,0,85,MCLEOD,27085,1.15076,44
5556,MN,MN,27,55350,5,2,1,3,Y,3,3,38,800,900,11488,11688,1.6,34.4,1071.318034,0,0,85,MCLEOD,27085,1.15076,44
5557,MN,MN,27,55350,5,1,1,3,Y,4,3,39,1100,1100,11788,11988,25.4,2,990.411554,2,0,85,MCLEOD,27085,1.15076,44
5558,MN,MN,27,55350,5,1,1,3,Y,4,3,43,1809,1700,12088,12288,0,0,990.411554,0,0,85,MCLEOD,27085,1.15076,44
5559,MN,MN,27,55350,5,1,0,4,Y,4,3,1,800,815,31088,31288,10.6,3.8,990.411554,0,0,85,MCLEOD,27085,1.15076,44
5560,MN,MN,27,55325,5,1,0,4,Y,5,4,49,1710,1800,20288,20288,2.3,16.3,1105.956867,0,0,93,MEEKER,27093,1.02424,45
5561,MN,MN,27,55355,5,1,0,7,Y,3,4,28,800,1104,121787,121987,3.9,6.7,1214.922779,0,0,93,MEEKER,27093,1.02424,45
5562,MN,MN,27,55355,5,1,0,4,Y,2,4,29,800,800,121987,122187,7.2,4.7,1146.49919,0,0,93,MEEKER,27093,1.02424,45
5565,MN,MN,27,55371,5,1,1,3,Y,4,4,21,800,800,121487,121687,0.5,54.1,1177.377355,0,0,95,MILLE LACS,27095,0.810536,46
5566,MN,MN,27,56358,5,1,0,0,Y,2,4,37,1700,1700,122787,122987,5.7,8.2,1146.49919,0,0,95,MILLE LACS,27095,0.810536,46
5567,MN,MN,27,56345,2,1,0,2,Y,1,3,21,1415,1415,121287,121487,1.4,14.5,1024.442902,0,0,97,MORRISON,27097,0.910987,47
5570,MN,MN,27,56345,2,1,0,7,Y,2,3,40,1040,1040,11988,12188,2.4,11.1,921.864905,0,0,97,MORRISON,27097,0.910987,47
5571,MN,MN,27,56345,2,1,0,2,Y,4,3,45,1430,1440,12688,12888,4.9,7.2,990.411554,0,0,97,MORRISON,27097,0.910987,47
5572,MN,MN,27,56345,2,1,1,3,Y,5,3,46,2000,2000,12688,12888,3,9.2,893.23743,0,0,97,MORRISON,27097,0.910987,47
5573,MN,MN,27,56364,2,1,0,4,Y,3,3,34,1630,1630,122887,123087,3,12.4,1071.318034,0,0,97,MORRISON,27097,0.910987,47
5574,MN,MN,27,56382,2,1,0,4,Y,5,3,47,915,915,20288,20288,2.8,8.9,893.23743,0,0,97,MORRISON,27097,0.910987,47
5575,MN,MN,27,56466,2,1,0,1,Y,5,3,48,1600,1800,20288,20288,3.9,12.9,893.23743,0,0,97,MORRISON,27097,0.910987,47
5577,MN,MN,27,55912,4,1,0,2,Y,1,3,29,2100,2100,121687,121887,6.4,6.9,1024.442902,0,0,99,MOWER,27099,1.29814,48
5578,MN,MN,27,55912,4,1,0,4,Y,3,3,30,1330,1500,121987,122187,2,10.9,1071.318034,0,0,99,MOWER,27099,1.29814,48
5579,MN,MN,27,55912,4,1,0,4,Y,1,3,35,1900,1900,122887,123087,3,10.9,1024.442902,0,0,99,MOWER,27099,1.29814,48
5580,MN,MN,27,55912,4,1,0,0,Y,5,3,42,1400,1400,11688,11888,4.5,6,893.23743,0,0,99,MOWER,27099,1.29814,48
5581,MN,MN,27,55912,4,1,0,2,Y,5,3,50,1845,645,22188,22388,2.1,12.8,893.23743,0,0,99,MOWER,27099,1.29814,48
5582,MN,MN,27,55912,4,0,0,0, ,1,3,4,1800,1800,22688,22888,8,4.1,1024.442902,0,0,99,MOWER,27099,1.29814,48
5583,MN,MN,27,55917,4,1,1,2,Y,2,3,23,1130,1230,121187,121387,1.3,18.5,921.864905,0,0,99,MOWER,27099,1.29814,48
5585,MN,MN,27,55936,4,1,1,3,Y,1,3,33,1300,1300,122287,122487,1.1,26.9,1024.442902,0,0,99,MOWER,27099,1.29814,48
5586,MN,MN,27,55936,4,1,0,4,Y,2,3,2,900,1130,30388,31088,10.6,4,921.864905,0,0,99,MOWER,27099,1.29814,48
5587,MN,MN,27,55967,4,1,0,7,Y,5,3,29,1625,1700,121787,122087,24,2.2,893.23743,2,0,99,MOWER,27099,1.29814,48
5588,MN,MN,27,55982,4,1,0,4,Y,2,3,1,1030,1030,22788,22988,9.1,3.4,921.864905,0,0,99,MOWER,27099,1.29814,48
5589,MN,MN,27,56123,5,1,0,2,Y,2,4,39,2245,2245,11688,11888,12.1,5,1146.49919,0,0,101,MURRAY,27101,1.49011,49
5591,MN,MN,27,56021,5,1,0,2,Y,4,4,40,645,645,11988,12188,10.8,4.1,1177.377355,0,0,103,NICOLLET,27103,1.28152,50
5595,MN,MN,27,56187,5,1,0,4,Y,5,4,32,1000,1000,10188,11088,6.2,5.1,1105.956867,0,0,105,NOBLES,27105,1.49998,51
5596,MN,MN,27,56187,5,1,0,4,Y,2,4,35,2115,2115,122887,123087,9.7,4.9,1146.49919,0,0,105,NOBLES,27105,1.49998,51
5597,MN,MN,27,56510,2,1,0,4,Y,5,3,29,2200,2200,11288,11488,8.1,4.5,893.23743,0,0,107,NORMAN,27107,1.30372,52
5600,MN,MN,27,55901,4,1,0,4,Y,3,3,22,1645,1645,120287,121087,6.4,5.6,1071.318034,0,0,109,OLMSTED,27109,1.27526,53
5601,MN,MN,27,55901,4,1,0,4,Y,1,3,34,1800,1915,122787,122987,4.4,9,1024.442902,0,0,109,OLMSTED,27109,1.27526,53
5602,MN,MN,27,55901,4,1,0,1,Y,1,3,35,1000,1000,22188,22388,11.2,2.8,1024.442902,0,0,109,OLMSTED,27109,1.27526,53
5605,MN,MN,27,55901,4,1,0,2,Y,5,3,44,1600,1600,12788,12988,8,4.5,893.23743,0,0,109,OLMSTED,27109,1.27526,53
5607,MN,MN,27,55901,4,1,0,4,Y,4,3,42,1830,1745,20288,20288,3.2,9.3,990.411554,0,0,109,OLMSTED,27109,1.27526,53
5608,MN,MN,27,55901,4,1,0,4,Y,2,3,50,1851,1846,20288,20288,5,5.5,921.864905,0,0,109,OLMSTED,27109,1.27526,53
5609,MN,MN,27,55901,4,1,0,1,Y,3,3,2,811,1340,30388,30388,4.1,6.3,1071.318034,0,0,109,OLMSTED,27109,1.27526,53
5610,MN,MN,27,55902,4,1,0,2,Y,5,3,41,1400,1415,11788,11988,1.1,16.5,893.23743,0,0,109,OLMSTED,27109,1.27526,53
5611,MN,MN,27,55904,4,5,0,4,Y,4,3,26,700,700,121487,121687,2,15.9,990.411554,0,0,109,OLMSTED,27109,1.27526,53
5612,MN,MN,27,55904,4,1,1,3,Y,5,3,34,2200,1300,122287,122587,1.1,24.1,893.23743,0,0,109,OLMSTED,27109,1.27526,53
5614,MN,MN,27,55904,4,1,0,4,Y,4,3,38,1600,1600,11288,11488,2.1,14,990.411554,0,0,109,OLMSTED,27109,1.27526,53
5615,MN,MN,27,55904,4,1,0,2,Y,5,3,40,700,700,12088,12288,7.8,4.5,893.23743,0,0,109,OLMSTED,27109,1.27526,53
5616,MN,MN,27,55904,4,1,0,4,Y,1,3,41,630,633,11788,11988,3.8,6.5,1024.442902,0,0,109,OLMSTED,27109,1.27526,53
5617,MN,MN,27,55904,4,1,0,2,Y,1,3,43,1830,1830,12188,12388,2.5,12.2,1024.442902,0,0,109,OLMSTED,27109,1.27526,53
5619,MN,MN,27,55904,4,5,1,3,N,2,3,46,600,600,20288,21188,1.7,16.6,921.864905,0,0,109,OLMSTED,27109,1.27526,53
5620,MN,MN,27,55929,4,1,0,1,Y,5,3,26,2100,2100,122987,123187,2.5,10.9,893.23743,0,0,109,OLMSTED,27109,1.27526,53
5621,MN,MN,27,55932,4,1,0,4,N,5,3,34,700,700,122387,122587,9.4,4.1,893.23743,0,0,109,OLMSTED,27109,1.27526,53
5622,MN,MN,27,55976,4,1,1,3,N,2,3,24,2030,2200,121287,121487,0.6,29.1,921.864905,0,0,109,OLMSTED,27109,1.27526,53
5623,MN,MN,27,56515,2,1,0,4,Y,2,3,29,1230,1230,122587,122887,2.7,27.4,921.864905,0,0,111,OTTER TAIL,27111,0.814867,54
5624,MN,MN,27,56515,2,1,1,3,N,3,3,35,700,700,21988,22188,1.1,49.1,1071.318034,0,0,111,OTTER TAIL,27111,0.814867,54
5625,MN,MN,27,56537,2,1,1,3,Y,5,3,30,2030,2230,21088,21288,2.1,18.7,893.23743,0,0,111,OTTER TAIL,27111,0.814867,54
5626,MN,MN,27,56537,2,1,0,4,Y,5,3,46,2100,2110,20288,20288,12,3.1,893.23743,0,0,111,OTTER TAIL,27111,0.814867,54
5627,MN,MN,27,56567,2,1,1,3,N,2,3,32,800,800,122887,123087,12.6,3.7,921.864905,0,0,111,OTTER TAIL,27111,0.814867,54
5628,MN,MN,27,56572,2,1,0,4,Y,3,3,24,700,700,121387,121587,3.2,7,1071.318034,0,0,111,OTTER TAIL,27111,0.814867,54
5629,MN,MN,27,56586,2,1,0,4,Y,1,3,38,900,900,122887,123087,4.2,7.6,1024.442902,0,0,111,OTTER TAIL,27111,0.814867,54
5630,MN,MN,27,56588,2,1,0,7,Y,1,3,40,645,745,12188,12388,3.8,8.7,1024.442902,0,0,111,OTTER TAIL,27111,0.814867,54
5631,MN,MN,27,56701,2,1,1,3,Y,2,4,28,2000,2000,22088,22288,3.7,7.6,1146.49919,0,0,113,PENNINGTON,27113,0.928646,55
5632,MN,MN,27,56701,2,1,0,4,Y,3,4,34,1000,1000,10188,10188,5.8,4.6,1214.922779,0,0,113,PENNINGTON,27113,0.928646,55
5633,MN,MN,27,56701,2,1,1,3,Y,4,4,37,1617,1617,20288,20288,0.3,0,1177.377355,0,0,113,PENNINGTON,27113,0.928646,55
5634,MN,MN,27,55063,5,1,0,2,Y,2,4,45,1858,1900,12688,12888,4.1,22.8,1146.49919,0,0,115,PINE,27115,0.849343,56
5635,MN,MN,27,55063,5,1,0,4,Y,2,4,2,1120,1600,31488,31688,2.8,11.7,1146.49919,0,0,115,PINE,27115,0.849343,56
5636,MN,MN,27,55704,5,1,0,4,Y,3,4,35,930,815,122287,122587,1.9,18.2,1214.922779,0,0,115,PINE,27115,0.849343,56
5637,MN,MN,27,55704,5,1,1,3,Y,1,4,36,1415,1415,122687,122887,1.2,32,1088.985661,0,0,115,PINE,27115,0.849343,56
5641,MN,MN,27,56164,5,2,0,4,Y,5,3,23,1025,1025,121287,121487,1.7,11.6,893.23743,0,0,117,PIPESTONE,27117,1.61382,57
5642,MN,MN,27,56164,5,2,0,4,Y,2,3,31,1845,1844,10188,10188,12.1,3.3,921.864905,0,0,117,PIPESTONE,27117,1.61382,57
5643,MN,MN,27,56164,5,1,1,3,Y,4,3,41,1900,1930,11988,12188,4.3,7,990.411554,0,0,117,PIPESTONE,27117,1.61382,57
5644,MN,MN,27,56540,2,1,0,4,Y,1,3,24,900,1030,121387,121587,6.9,4.1,1024.442902,0,0,119,POLK,27119,1.30488,58
5645,MN,MN,27,56556,2,1,1,7,Y,2,3,26,1400,1400,10188,10188,1.4,28.6,921.864905,0,0,119,POLK,27119,1.30488,58
5646,MN,MN,27,56684,2,1,1,1,N,1,3,34,1900,1845,122687,122887,2.5,9.3,1024.442902,0,0,119,POLK,27119,1.30488,58
5647,MN,MN,27,56716,2,1,0,2,Y,4,3,1,1700,1700,22388,22588,9.6,4.1,990.411554,0,0,119,POLK,27119,1.30488,58
5648,MN,MN,27,56334,5,1,0,2,Y,2,4,35,1800,1800,122887,123087,3.8,8.7,1146.49919,0,0,121,POPE,27121,1.32465,59
5650,MN,MN,27,55101,3,1,0,4,Y,2,5,27,1630,1800,121387,121587,6.8,4.7,2246.96884,1,0,123,RAMSEY,27123,0.658327,60
5651,MN,MN,27,55101,3,1,0,4,Y,4,5,34,700,700,122887,123087,3.6,9.8,2314.365189,0,0,123,RAMSEY,27123,0.658327,60
5653,MN,MN,27,55102,3,2,0,4,Y,3,5,49,2200,1700,20288,20288,2.6,8.1,2119.396234,0,0,123,RAMSEY,27123,0.658327,60
5654,MN,MN,27,55103,3,1,0,4,Y,4,5,25,1600,1605,121287,121687,2.1,12.5,2314.365189,0,0,123,RAMSEY,27123,0.658327,60
5655,MN,MN,27,55105,3,1,0,4,Y,1,5,34,2300,800,122887,123187,7,5.2,2116.561544,0,0,123,RAMSEY,27123,0.658327,60
5657,MN,MN,27,55106,3,1,0,4,Y,1,2,22,947,1301,122187,122387,3.8,9,485.435931,1,0,123,RAMSEY,27123,0.658327,60
5658,MN,MN,27,55106,3,1,0,4,Y,3,5,30,1200,1200,11188,11388,3.5,6.4,2119.396234,0,0,123,RAMSEY,27123,0.658327,60
5659,MN,MN,27,55106,3,1,0,2,Y,1,5,39,2000,2200,12688,12888,4.2,6.8,2116.561544,0,0,123,RAMSEY,27123,0.658327,60
5660,MN,MN,27,55107,3,2,1,1,Y,3,5,26,900,900,121487,121687,1.6,19.8,2119.396234,0,0,123,RAMSEY,27123,0.658327,60
5661,MN,MN,27,55107,3,1,1,3,Y,1,5,45,1430,930,12788,12988,2.8,9.6,2116.561544,0,0,123,RAMSEY,27123,0.658327,60
5662,MN,MN,27,55108,3,1,0,7,Y,3,5,41,2000,2000,12188,12388,8.6,4.2,2119.396234,0,0,123,RAMSEY,27123,0.658327,60
5664,MN,MN,27,55109,3,1,0,4,Y,4,5,37,705,705,11188,11388,5.2,4.4,2314.365189,0,0,123,RAMSEY,27123,0.658327,60
5665,MN,MN,27,55110,3,1,0,4,Y,4,5,37,1100,1100,11288,11488,2.7,11,2314.365189,0,0,123,RAMSEY,27123,0.658327,60
5666,MN,MN,27,55112,3,1,0,4,Y,1,5,47,2250,2255,20288,20288,1.2,16.7,2116.561544,0,0,123,RAMSEY,27123,0.658327,60
5667,MN,MN,27,55112,3,1,0,2,Y,1,5,2,1201,1530,22488,22688,3.5,6.5,2116.561544,0,0,123,RAMSEY,27123,0.658327,60
5668,MN,MN,27,55113,3,1,0,2,Y,5,5,24,1830,1830,121387,121587,5.5,5.3,2179.503255,0,0,123,RAMSEY,27123,0.658327,60
5669,MN,MN,27,55116,3,1,1,1,Y,1,5,26,930,930,122887,123087,10.1,11.6,2116.561544,0,0,123,RAMSEY,27123,0.658327,60
5670,MN,MN,27,55116,3,1,0,7,Y,4,5,27,1700,1700,12388,12588,5.5,5.2,2314.365189,0,0,123,RAMSEY,27123,0.658327,60
5671,MN,MN,27,55116,3,1,0,2,Y,2,5,1,930,930,40488,40488,1.2,17.2,2246.96884,0,0,123,RAMSEY,27123,0.658327,60
5672,MN,MN,27,55117,3,1,0,2,Y,3,5,47,1900,1955,20288,20288,4.9,6.4,2119.396234,0,0,123,RAMSEY,27123,0.658327,60
5673,MN,MN,27,55119,3,1,0,7,Y,3,5,32,616,616,122187,122387,4,9.4,2119.396234,0,0,123,RAMSEY,27123,0.658327,60
5674,MN,MN,27,55119,3,1,0,4,Y,3,5,25,1600,1600,122787,122987,3.5,11.3,2119.396234,0,0,123,RAMSEY,27123,0.658327,60
5676,MN,MN,27,55119,3,1,0,2,Y,4,5,44,1000,800,12488,12688,1.2,15.3,2314.365189,0,0,123,RAMSEY,27123,0.658327,60
5677,MN,MN,27,55119,3,1,0,1,Y,2,5,46,1800,1800,12688,12888,2.7,10,2246.96884,0,0,123,RAMSEY,27123,0.658327,60
5678,MN,MN,27,55126,3,1,0,4,Y,4,5,21,900,900,121687,121887,1.7,13.9,2314.365189,0,0,123,RAMSEY,27123,0.658327,60
5679,MN,MN,27,55126,3,1,0,2,Y,2,5,39,1845,1850,11788,11988,3.1,12.4,2246.96884,0,0,123,RAMSEY,27123,0.658327,60
5680,MN,MN,27,55126,3,1,0,2,N,5,5,39,1115,1115,13088,20288,0.7,48.2,2179.503255,0,0,123,RAMSEY,27123,0.658327,60
5681,MN,MN,27,55126,3,2,0,4,Y,4,5,47,2250,2250,20288,20288,1,22.9,2314.365189,0,0,123,RAMSEY,27123,0.658327,60
5682,MN,MN,27,56152,5,1,0,4,Y,1,4,24,700,700,122187,122387,1.9,14.8,1088.985661,0,0,127,REDWOOD,27127,1.44242,61
5683,MN,MN,27,56152,5,1,0,4,Y,4,4,25,1300,1330,121287,121487,3.8,6.5,1177.377355,0,0,127,REDWOOD,27127,1.44242,61
5684,MN,MN,27,56214,5,1,0,4,Y,3,4,40,1445,1500,12388,12588,8.9,3.7,1214.922779,1,0,127,REDWOOD,27127,1.44242,61
5685,MN,MN,27,56283,5,1,0,2,Y,5,4,28,1000,1000,121987,122187,7.4,4.5,1105.956867,0,0,127,REDWOOD,27127,1.44242,61
5686,MN,MN,27,56283,5,1,1,2,Y,1,4,27,2000,2100,31688,31888,20.7,2.5,1088.985661,0,0,127,REDWOOD,27127,1.44242,61
5688,MN,MN,27,55314,5,1,0,4,Y,5,4,44,1857,600,12088,12388,2.1,12.1,1105.956867,0,0,129,RENVILLE,27129,1.46313,62
5689,MN,MN,27,56230,5,1,1,2,N,5,4,39,1720,1725,11688,11888,5.8,4.9,1105.956867,0,0,129,RENVILLE,27129,1.46313,62
5690,MN,MN,27,55021,4,1,0,4,Y,2,3,26,700,700,121687,121887,9.7,4.4,921.864905,0,0,131,RICE,27131,1.21306,63
5692,MN,MN,27,55021,4,1,0,7,Y,3,3,36,1100,1100,122887,123087,4.6,7.8,1071.318034,0,0,131,RICE,27131,1.21306,63
5693,MN,MN,27,55021,4,1,0,4,Y,4,3,39,840,943,11888,12088,5.6,4.8,990.411554,0,0,131,RICE,27131,1.21306,63
5695,MN,MN,27,55021,4,1,1,3, ,4,3,45,800,800,20288,20288,2.4,8.6,990.411554,0,0,131,RICE,27131,1.21306,63
5697,MN,MN,27,55046,4,1,0,4,Y,4,3,42,1100,1100,11788,11988,5.1,4.6,990.411554,0,0,131,RICE,27131,1.21306,63
5699,MN,MN,27,55057,4,1,0,4,Y,3,3,25,600,2100,121487,121687,8.1,7.4,1071.318034,0,0,131,RICE,27131,1.21306,63
5700,MN,MN,27,55946,4,1,0,5,Y,4,3,24,2045,530,121587,121887,4.7,6.3,990.411554,0,0,131,RICE,27131,1.21306,63
5701,MN,MN,27,56156,5,1,0,4,Y,2,4,46,1400,1400,20288,20288,8.4,4,1146.49919,0,0,133,ROCK,27133,1.69558,64
5702,MN,MN,27,56156,5,1,0,4,Y,1,4,4,2205,2330,30388,31088,1.6,19,1088.985661,0,0,133,ROCK,27133,1.69558,64
5703,MN,MN,27,56726,2,1,1,7,Y,5,2,36,1615,1658,122887,123087,6,6.7,471.366223,0,0,135,ROSEAU,27135,0.808928,65
5704,MN,MN,27,56726,2,1,1,3,Y,2,2,38,1000,1000,123187,10188,1.1,21.9,461.62367,0,0,135,ROSEAU,27135,0.808928,65
5705,MN,MN,27,56751,2,1,0,4,Y,1,2,22,2300,800,11588,11788,11.4,3.8,485.435931,0,0,135,ROSEAU,27135,0.808928,65
5706,MN,MN,27,56751,2,1,1,3,N,5,2,33,645,650,122187,122387,4.3,7.6,471.366223,1,0,135,ROSEAU,27135,0.808928,65
5708,MN,MN,27,56751,2,1,0,2,Y,2,2,38,1215,1245,122887,123087,10.3,4.3,461.62367,0,0,135,ROSEAU,27135,0.808928,65
5709,MN,MN,27,56751,2,1,1,4,Y,4,2,38,1900,1925,122687,122887,3.4,7.5,461.274696,0,0,135,ROSEAU,27135,0.808928,65
5710,MN,MN,27,56751,2,1,0,4,Y,5,2,38,1415,1405,122687,122887,3.1,8.5,471.366223,0,0,135,ROSEAU,27135,0.808928,65
5711,MN,MN,27,56756,2,1,0,4,Y,3,2,22,2200,2157,121087,121287,3.6,10.5,433.316718,0,0,135,ROSEAU,27135,0.808928,65
5715,MN,MN,27,56763,2,1,1,3,N,1,2,32,2100,2200,122687,122887,1.7,12.2,485.435931,0,0,135,ROSEAU,27135,0.808928,65
5716,MN,MN,27,56763,2,1,1,3,N,4,2,42,2030,2030,11788,11988,4.2,9.6,461.274696,0,0,135,ROSEAU,27135,0.808928,65
5717,MN,MN,27,55044,5,0,1,0, ,1,2,39,1700,1700,11888,12088,19.3,2.8,485.435931,2,0,139,SCOTT,27139,1.06515,66
5718,MN,MN,27,55044,5,1,1,1,N,4,2,43,930,930,12288,12488,9.1,3.7,461.274696,0,0,139,SCOTT,27139,1.06515,66
5721,MN,MN,27,55372,5,1,0,4,Y,1,4,26,800,800,20288,20288,10.2,4.1,1088.985661,0,0,139,SCOTT,27139,1.06515,66
5722,MN,MN,27,55372,5,1,1,2,Y,5,4,40,1500,1500,31388,31588,2.1,10.6,1105.956867,2,0,139,SCOTT,27139,1.06515,66
5723,MN,MN,27,55372,5,1,0,5,Y,1,4,49,2230,2230,20288,20288,1.2,16.7,1088.985661,0,0,139,SCOTT,27139,1.06515,66
5725,MN,MN,27,55379,5,1,1,3, ,2,4,42,1830,1835,11888,12088,2,15.9,1146.49919,0,0,139,SCOTT,27139,1.06515,66
5726,MN,MN,27,55379,5,1,0,4,Y,5,4,46,800,800,20288,20288,4.3,5.6,1105.956867,0,0,139,SCOTT,27139,1.06515,66
5728,MN,MN,27,56071,5,2,0,4,Y,1,3,29,2045,2115,11088,11288,5.4,5.2,1024.442902,0,0,139,SCOTT,27139,1.06515,66
5729,MN,MN,27,56071,5,1,0,4,Y,2,3,39,1800,1800,11588,11788,25.2,2.1,921.864905,2,0,139,SCOTT,27139,1.06515,66
5730,MN,MN,27,55308,5,1,0,4,Y,5,3,29,1700,1230,22188,22488,5.1,5,893.23743,2,0,141,SHERBURNE,27141,0.504879,67
5731,MN,MN,27,55319,5,1,0,2,Y,2,3,21,1200,1200,123087,10188,2.3,21.6,921.864905,0,0,141,SHERBURNE,27141,0.504879,67
5732,MN,MN,27,55330,5,1,0,2,Y,2,3,29,1800,1800,31788,31988,3.2,10.3,921.864905,0,0,141,SHERBURNE,27141,0.504879,67
5733,MN,MN,27,55330,5,1,0,1, ,3,3,2,1800,1800,22388,22588,2.5,10.7,1071.318034,0,0,141,SHERBURNE,27141,0.504879,67
5734,MN,MN,27,55398,5,1,0,4,Y,4,3,42,1158,1550,11988,12188,2.8,10.2,990.411554,0,0,141,SHERBURNE,27141,0.504879,67
5735,MN,MN,27,55398,5,1,0,4,Y,3,3,49,900,2000,22088,22588,3.1,10.3,1071.318034,0,0,141,SHERBURNE,27141,0.504879,67
5736,MN,MN,27,56304,5,1,0,2,Y,3,3,37,1825,1213,122887,123187,1.6,12.4,1071.318034,0,0,141,SHERBURNE,27141,0.504879,67
5737,MN,MN,27,56304,5,1,0,4,Y,4,3,3,1755,1925,22388,22588,4.7,6.8,990.411554,0,0,141,SHERBURNE,27141,0.504879,67
5738,MN,MN,27,55366,5,1,0,4,Y,1,4,21,945,945,120287,121087,4,8,1088.985661,1,0,143,SIBLEY,27143,1.26771,68
5739,MN,MN,27,55396,5,1,0,7,Y,5,4,21,800,800,121487,121687,5,7.7,1105.956867,0,0,143,SIBLEY,27143,1.26771,68
5740,MN,MN,27,56044,5,1,0,4,Y,4,4,33,1410,1410,122887,123087,1.5,20,1177.377355,0,0,143,SIBLEY,27143,1.26771,68
5741,MN,MN,27,56044,5,1,0,4,Y,1,4,47,1735,1735,20288,20288,4.8,6.6,1088.985661,0,0,143,SIBLEY,27143,1.26771,68
5744,MN,MN,27,55705,1,1,0,4,Y,4,2,40,800,800,11788,11988,2.4,8.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
5745,MN,MN,27,55706,1,1,0,4,Y,1,2,26,1130,1130,121287,121487,2.3,9,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5746,MN,MN,27,55706,1,1,0,2,Y,2,2,26,2130,2130,121487,121687,4.6,8.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5747,MN,MN,27,55706,1,1,0,7,Y,1,2,45,920,922,20288,20288,11,3.1,485.435931,0,0,137,ST LOUIS,27137,0.622088,69
5748,MN,MN,27,55706,1,1,0,2,Y,2,2,50,600,600,20288,20288,14.9,2.5,461.62367,0,0,137,ST LOUIS,27137,0.622088,69
5749,MN,MN,27,55710,1,0,0,0, ,4,2,21,1200,1400,120287,121387,8.6,4.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69
