d3mIndex,Company,Year,timeseries_file,Date,Close
2579,fanh,2012,fanh.2012.csv,2012-12-24,6.5413
2580,fanh,2012,fanh.2012.csv,2012-12-26,6.5117
2581,fanh,2012,fanh.2012.csv,2012-12-27,6.709
2582,fanh,2012,fanh.2012.csv,2012-12-28,6.492000000000001
2583,fanh,2013,fanh.2013.csv,2013-11-01,4.8937
2584,fanh,2013,fanh.2013.csv,2013-11-04,4.9529
2585,fanh,2013,fanh.2013.csv,2013-11-05,4.9430000000000005
2586,fanh,2013,fanh.2013.csv,2013-11-06,4.9430000000000005
2587,fanh,2013,fanh.2013.csv,2013-11-07,4.8443
2588,fanh,2013,fanh.2013.csv,2013-11-08,4.8937
2589,fanh,2013,fanh.2013.csv,2013-11-11,4.8838
2590,fanh,2013,fanh.2013.csv,2013-11-12,4.8147
2591,fanh,2013,fanh.2013.csv,2013-11-13,4.8246
2592,fanh,2013,fanh.2013.csv,2013-11-14,4.9825
2593,fanh,2013,fanh.2013.csv,2013-11-15,4.9430000000000005
2594,fanh,2013,fanh.2013.csv,2013-11-18,5.2982
2595,fanh,2013,fanh.2013.csv,2013-11-19,5.4166
2596,fanh,2013,fanh.2013.csv,2013-11-20,5.091
2597,fanh,2013,fanh.2013.csv,2013-11-21,5.2094
2598,fanh,2013,fanh.2013.csv,2013-11-22,5.2686
2599,fanh,2013,fanh.2013.csv,2013-11-25,4.9923
2600,fanh,2013,fanh.2013.csv,2013-11-26,5.0219
2601,fanh,2013,fanh.2013.csv,2013-11-27,4.9233
2602,fanh,2013,fanh.2013.csv,2013-11-29,4.8246
2603,fanh,2013,fanh.2013.csv,2013-12-02,4.9726
2604,fanh,2013,fanh.2013.csv,2013-12-03,5.0219
2605,fanh,2013,fanh.2013.csv,2013-12-04,4.9923
2606,fanh,2013,fanh.2013.csv,2013-12-05,5.0318
2607,fanh,2013,fanh.2013.csv,2013-12-06,4.9923
2608,fanh,2013,fanh.2013.csv,2013-12-09,4.9430000000000005
2609,fanh,2013,fanh.2013.csv,2013-12-10,4.9233
2610,fanh,2013,fanh.2013.csv,2013-12-11,4.8345
2611,fanh,2013,fanh.2013.csv,2013-12-12,4.8789
2612,fanh,2013,fanh.2013.csv,2013-12-13,4.8838
2613,fanh,2013,fanh.2013.csv,2013-12-16,4.9331
2614,fanh,2013,fanh.2013.csv,2013-12-17,4.9627
2615,fanh,2013,fanh.2013.csv,2013-12-18,5.1403
2616,fanh,2013,fanh.2013.csv,2013-12-19,5.3278
2617,fanh,2013,fanh.2013.csv,2013-12-20,5.4363
2618,fanh,2013,fanh.2013.csv,2013-12-23,5.9296
2619,fanh,2013,fanh.2013.csv,2013-12-24,5.8507
2620,fanh,2013,fanh.2013.csv,2013-12-26,5.6731
2621,fanh,2013,fanh.2013.csv,2013-12-27,5.683
2622,fanh,2013,fanh.2013.csv,2013-12-30,5.8507
2623,fanh,2014,fanh.2014.csv,2014-11-03,5.2784
2624,fanh,2014,fanh.2014.csv,2014-11-04,5.2587
2625,fanh,2014,fanh.2014.csv,2014-11-05,5.2883
2626,fanh,2014,fanh.2014.csv,2014-11-06,5.2883
2627,fanh,2014,fanh.2014.csv,2014-11-07,5.2982
2628,fanh,2014,fanh.2014.csv,2014-11-10,5.3771
2629,fanh,2014,fanh.2014.csv,2014-11-11,5.2686
2630,fanh,2014,fanh.2014.csv,2014-11-12,5.2587
2631,fanh,2014,fanh.2014.csv,2014-11-13,5.239
2632,fanh,2014,fanh.2014.csv,2014-11-14,5.2488
2633,fanh,2014,fanh.2014.csv,2014-11-17,4.9430000000000005
2634,fanh,2014,fanh.2014.csv,2014-11-18,4.9331
2635,fanh,2014,fanh.2014.csv,2014-11-19,4.9134
2636,fanh,2014,fanh.2014.csv,2014-11-20,5.0121
2637,fanh,2014,fanh.2014.csv,2014-11-21,5.4955
2638,fanh,2014,fanh.2014.csv,2014-11-24,6.1565
2639,fanh,2014,fanh.2014.csv,2014-11-25,5.9691
2640,fanh,2014,fanh.2014.csv,2014-11-26,6.6202
2641,fanh,2014,fanh.2014.csv,2014-11-28,6.1565
2642,fanh,2014,fanh.2014.csv,2014-12-01,5.9592
2643,fanh,2014,fanh.2014.csv,2014-12-02,6.0381
2644,fanh,2014,fanh.2014.csv,2014-12-03,6.0381
2645,fanh,2014,fanh.2014.csv,2014-12-04,6.0973
2646,fanh,2014,fanh.2014.csv,2014-12-05,5.8556
2647,fanh,2014,fanh.2014.csv,2014-12-08,5.8605
2648,fanh,2014,fanh.2014.csv,2014-12-09,5.8112
2649,fanh,2014,fanh.2014.csv,2014-12-10,6.1269
2650,fanh,2014,fanh.2014.csv,2014-12-11,6.1763
2651,fanh,2014,fanh.2014.csv,2014-12-12,7.0149
2652,fanh,2014,fanh.2014.csv,2014-12-15,6.1664
2653,fanh,2014,fanh.2014.csv,2014-12-16,6.1467
2654,fanh,2014,fanh.2014.csv,2014-12-17,6.3736
2655,fanh,2014,fanh.2014.csv,2014-12-18,6.4328
2656,fanh,2014,fanh.2014.csv,2014-12-19,6.6498
2657,fanh,2014,fanh.2014.csv,2014-12-22,6.1269
2658,fanh,2014,fanh.2014.csv,2014-12-23,6.1664
2659,fanh,2014,fanh.2014.csv,2014-12-24,6.2059
2660,fanh,2014,fanh.2014.csv,2014-12-26,6.7584
2661,fanh,2014,fanh.2014.csv,2014-12-29,6.5413
2662,fanh,2014,fanh.2014.csv,2014-12-30,6.4821
2663,fanh,2015,fanh.2015.csv,2015-11-02,9.0177
2664,fanh,2015,fanh.2015.csv,2015-11-03,8.9388
2665,fanh,2015,fanh.2015.csv,2015-11-04,9.3631
2666,fanh,2015,fanh.2015.csv,2015-11-05,9.3137
2667,fanh,2015,fanh.2015.csv,2015-11-06,9.521
2668,fanh,2015,fanh.2015.csv,2015-11-09,9.59
2669,fanh,2015,fanh.2015.csv,2015-11-10,9.3335
2670,fanh,2015,fanh.2015.csv,2015-11-11,9.3729
2671,fanh,2015,fanh.2015.csv,2015-11-12,9.57
2672,fanh,2015,fanh.2015.csv,2015-11-13,9.3433
2673,fanh,2015,fanh.2015.csv,2015-11-16,9.3729
2674,fanh,2015,fanh.2015.csv,2015-11-17,9.58
2675,fanh,2015,fanh.2015.csv,2015-11-18,9.669
2676,fanh,2015,fanh.2015.csv,2015-11-19,9.817
2677,fanh,2015,fanh.2015.csv,2015-11-20,10.033999999999999
2678,fanh,2015,fanh.2015.csv,2015-11-23,9.649
2679,fanh,2015,fanh.2015.csv,2015-11-24,9.57
2680,fanh,2015,fanh.2015.csv,2015-11-25,9.0868
2681,fanh,2015,fanh.2015.csv,2015-11-27,9.0375
2682,fanh,2015,fanh.2015.csv,2015-11-30,8.9289
2683,fanh,2015,fanh.2015.csv,2015-12-01,9.0375
2684,fanh,2015,fanh.2015.csv,2015-12-02,8.9487
2685,fanh,2015,fanh.2015.csv,2015-12-03,8.8698
2686,fanh,2015,fanh.2015.csv,2015-12-04,9.0079
2687,fanh,2015,fanh.2015.csv,2015-12-07,9.0079
2688,fanh,2015,fanh.2015.csv,2015-12-08,9.0967
2689,fanh,2015,fanh.2015.csv,2015-12-09,8.7415
2690,fanh,2015,fanh.2015.csv,2015-12-10,8.554
2691,fanh,2015,fanh.2015.csv,2015-12-11,8.3666
2692,fanh,2015,fanh.2015.csv,2015-12-14,8.4455
2693,fanh,2015,fanh.2015.csv,2015-12-15,8.5639
2694,fanh,2015,fanh.2015.csv,2015-12-16,8.633
2695,fanh,2015,fanh.2015.csv,2015-12-17,8.633
2696,fanh,2015,fanh.2015.csv,2015-12-18,8.8895
2697,fanh,2015,fanh.2015.csv,2015-12-21,9.0769
2698,fanh,2015,fanh.2015.csv,2015-12-22,9.2249
2699,fanh,2015,fanh.2015.csv,2015-12-23,9.1855
2700,fanh,2015,fanh.2015.csv,2015-12-24,8.998
2701,fanh,2015,fanh.2015.csv,2015-12-28,9.1164
2702,fanh,2015,fanh.2015.csv,2015-12-29,9.0671
2703,fanh,2015,fanh.2015.csv,2015-12-30,9.0671
2704,gain,2016,gain.2016.csv,2016-11-01,7.8025
2705,gain,2016,gain.2016.csv,2016-11-02,7.6836
2706,gain,2016,gain.2016.csv,2016-11-03,6.8696
2707,gain,2016,gain.2016.csv,2016-11-04,6.9335
2708,gain,2016,gain.2016.csv,2016-11-07,6.9702
2709,gain,2016,gain.2016.csv,2016-11-08,6.9517
2710,gain,2016,gain.2016.csv,2016-11-09,7.0799
2711,gain,2016,gain.2016.csv,2016-11-10,7.2171
2712,gain,2016,gain.2016.csv,2016-11-11,7.2811
2713,gain,2016,gain.2016.csv,2016-11-14,7.4273
2714,gain,2016,gain.2016.csv,2016-11-15,7.4206
2715,gain,2016,gain.2016.csv,2016-11-16,7.4666
2716,gain,2016,gain.2016.csv,2016-11-17,7.5128
2717,gain,2016,gain.2016.csv,2016-11-18,7.522
2718,gain,2016,gain.2016.csv,2016-11-21,7.5034
2719,gain,2016,gain.2016.csv,2016-11-22,7.4574
2720,gain,2016,gain.2016.csv,2016-11-23,7.439
2721,gain,2016,gain.2016.csv,2016-11-25,7.4943
2722,gain,2016,gain.2016.csv,2016-11-28,7.3561
2723,gain,2016,gain.2016.csv,2016-11-29,7.5034
2724,gain,2016,gain.2016.csv,2016-11-30,7.5034
2725,gain,2016,gain.2016.csv,2016-12-01,7.5497
2726,gain,2016,gain.2016.csv,2016-12-02,7.4943
2727,gain,2016,gain.2016.csv,2016-12-05,7.4574
2728,gain,2016,gain.2016.csv,2016-12-06,7.5034
2729,gain,2016,gain.2016.csv,2016-12-07,7.5497
2730,gain,2016,gain.2016.csv,2016-12-08,7.5957
2731,gain,2016,gain.2016.csv,2016-12-09,7.7894
2732,gain,2016,gain.2016.csv,2016-12-12,7.8354
2733,gain,2016,gain.2016.csv,2016-12-13,7.8539
2734,gain,2016,gain.2016.csv,2016-12-14,7.8723
2735,gain,2016,gain.2016.csv,2016-12-15,7.9
2736,gain,2016,gain.2016.csv,2016-12-16,7.7814
2737,gain,2016,gain.2016.csv,2016-12-19,7.7814
2738,gain,2016,gain.2016.csv,2016-12-20,7.8093
2739,gain,2016,gain.2016.csv,2016-12-21,7.8
2740,gain,2016,gain.2016.csv,2016-12-22,7.7909
2741,gain,2016,gain.2016.csv,2016-12-23,7.7814
2742,gain,2016,gain.2016.csv,2016-12-27,7.9581
2743,gain,2016,gain.2016.csv,2016-12-28,7.8279
2744,gain,2016,gain.2016.csv,2016-12-29,7.8651
2745,gain,2016,gain.2016.csv,2016-12-30,7.8557
2746,gain,2017,gain.2017.csv,2017-11-01,10.26
2747,gain,2017,gain.2017.csv,2017-11-02,10.45
2748,gain,2017,gain.2017.csv,2017-11-03,10.55
2749,gain,2017,gain.2017.csv,2017-11-06,10.73
2750,gain,2017,gain.2017.csv,2017-11-07,10.805
2751,gain,2017,gain.2017.csv,2017-11-08,11.08
2752,gain,2017,gain.2017.csv,2017-11-09,11.05
2753,gain,2017,gain.2017.csv,2017-11-10,10.93
2754,gain,2005,gain.2005.csv,2005-11-01,7.8479
2755,gain,2005,gain.2005.csv,2005-11-02,8.0078
2756,gain,2005,gain.2005.csv,2005-11-03,7.8536
2757,gain,2005,gain.2005.csv,2005-11-04,7.9039
2758,gain,2005,gain.2005.csv,2005-11-07,7.9826
2759,gain,2005,gain.2005.csv,2005-11-08,7.9568
2760,gain,2005,gain.2005.csv,2005-11-09,7.9092
2761,gain,2005,gain.2005.csv,2005-11-10,8.077
2762,gain,2005,gain.2005.csv,2005-11-11,8.077
2763,gain,2005,gain.2005.csv,2005-11-14,7.9409
2764,gain,2005,gain.2005.csv,2005-11-15,7.8479
2765,gain,2005,gain.2005.csv,2005-11-16,7.7433
2766,gain,2005,gain.2005.csv,2005-11-17,7.8987
2767,gain,2005,gain.2005.csv,2005-11-18,7.7961
2768,gain,2005,gain.2005.csv,2005-11-21,7.8936
2769,gain,2005,gain.2005.csv,2005-11-22,7.7906
2770,gain,2005,gain.2005.csv,2005-11-23,7.7152
2771,gain,2005,gain.2005.csv,2005-11-25,7.6335
2772,gain,2005,gain.2005.csv,2005-11-28,7.58
2773,gain,2005,gain.2005.csv,2005-11-29,7.6838
2774,gain,2005,gain.2005.csv,2005-11-30,7.6223
2775,gain,2005,gain.2005.csv,2005-12-01,7.557
2776,gain,2005,gain.2005.csv,2005-12-02,7.6165
2777,gain,2005,gain.2005.csv,2005-12-05,7.5128
2778,gain,2005,gain.2005.csv,2005-12-06,7.5074
2779,gain,2005,gain.2005.csv,2005-12-07,7.4109
2780,gain,2005,gain.2005.csv,2005-12-08,7.4706
2781,gain,2005,gain.2005.csv,2005-12-09,7.4372
2782,gain,2005,gain.2005.csv,2005-12-12,7.4938
2783,gain,2005,gain.2005.csv,2005-12-13,7.5364
2784,gain,2005,gain.2005.csv,2005-12-14,7.5128
2785,gain,2005,gain.2005.csv,2005-12-15,7.504
2786,gain,2005,gain.2005.csv,2005-12-16,7.5469
2787,gain,2005,gain.2005.csv,2005-12-19,7.3664
2788,gain,2005,gain.2005.csv,2005-12-20,7.3564
2789,gain,2005,gain.2005.csv,2005-12-21,7.3179
2790,gain,2005,gain.2005.csv,2005-12-22,7.4147
2791,gain,2005,gain.2005.csv,2005-12-23,7.4147
2792,gain,2005,gain.2005.csv,2005-12-27,7.388999999999999
2793,gain,2005,gain.2005.csv,2005-12-28,7.5469
2794,gain,2005,gain.2005.csv,2005-12-29,7.3716
2795,gain,2005,gain.2005.csv,2005-12-30,7.4056
2796,gain,2006,gain.2006.csv,2006-11-01,7.8295
2797,gain,2006,gain.2006.csv,2006-11-02,7.7207
2798,gain,2006,gain.2006.csv,2006-11-03,7.8233
2799,gain,2006,gain.2006.csv,2006-11-06,7.8705
2800,gain,2006,gain.2006.csv,2006-11-07,8.0078
2801,gain,2006,gain.2006.csv,2006-11-08,8.0078
2802,gain,2006,gain.2006.csv,2006-11-09,7.8118
2803,gain,2006,gain.2006.csv,2006-11-10,7.9953
2804,gain,2006,gain.2006.csv,2006-11-13,8.0023
2805,gain,2006,gain.2006.csv,2006-11-14,8.0657
2806,gain,2006,gain.2006.csv,2006-11-15,8.0602
2807,gain,2006,gain.2006.csv,2006-11-16,8.1356
2808,gain,2006,gain.2006.csv,2006-11-17,8.0855
2809,gain,2006,gain.2006.csv,2006-11-20,8.1296
2810,gain,2006,gain.2006.csv,2006-11-21,8.0374
2811,gain,2006,gain.2006.csv,2006-11-22,7.986000000000001
2812,gain,2006,gain.2006.csv,2006-11-24,7.9677
2813,gain,2006,gain.2006.csv,2006-11-27,7.8705
2814,gain,2006,gain.2006.csv,2006-11-28,7.9286
2815,gain,2006,gain.2006.csv,2006-11-29,8.0078
2816,gain,2006,gain.2006.csv,2006-11-30,7.9826
2817,gain,2006,gain.2006.csv,2006-12-01,7.9778
2818,gain,2006,gain.2006.csv,2006-12-04,8.055
2819,gain,2006,gain.2006.csv,2006-12-05,8.0712
2820,gain,2006,gain.2006.csv,2006-12-06,8.1009
2821,gain,2006,gain.2006.csv,2006-12-07,8.1009
2822,gain,2006,gain.2006.csv,2006-12-08,8.1135
2823,gain,2006,gain.2006.csv,2006-12-11,8.1634
2824,gain,2006,gain.2006.csv,2006-12-12,8.1634
2825,gain,2006,gain.2006.csv,2006-12-13,8.1634
2826,gain,2006,gain.2006.csv,2006-12-14,8.1746
2827,gain,2006,gain.2006.csv,2006-12-15,8.1412
2828,gain,2006,gain.2006.csv,2006-12-18,8.1471
2829,gain,2006,gain.2006.csv,2006-12-19,8.2176
2830,gain,2006,gain.2006.csv,2006-12-20,8.1634
2831,gain,2006,gain.2006.csv,2006-12-21,8.2063
2832,gain,2006,gain.2006.csv,2006-12-22,8.1695
2833,gain,2006,gain.2006.csv,2006-12-26,8.212
2834,gain,2006,gain.2006.csv,2006-12-27,8.2763
2835,gain,2006,gain.2006.csv,2006-12-28,8.2338
2836,gain,2006,gain.2006.csv,2006-12-29,8.3416
2837,gain,2007,gain.2007.csv,2007-11-01,6.5822
2838,gain,2007,gain.2007.csv,2007-11-02,6.3966
2839,gain,2007,gain.2007.csv,2007-11-05,6.3966
2840,gain,2007,gain.2007.csv,2007-11-06,6.4295
2841,gain,2007,gain.2007.csv,2007-11-07,6.3424
2842,gain,2007,gain.2007.csv,2007-11-08,6.3152
2843,gain,2007,gain.2007.csv,2007-11-09,6.2554
2844,gain,2007,gain.2007.csv,2007-11-12,6.1793
2845,gain,2007,gain.2007.csv,2007-11-13,6.0211
2846,gain,2007,gain.2007.csv,2007-11-14,6.0101
2847,gain,2007,gain.2007.csv,2007-11-15,6.1028
2848,gain,2007,gain.2007.csv,2007-11-16,6.0482
2849,gain,2007,gain.2007.csv,2007-11-19,6.0482
2850,gain,2007,gain.2007.csv,2007-11-20,5.9279
2851,gain,2007,gain.2007.csv,2007-11-21,5.9343
2852,gain,2007,gain.2007.csv,2007-11-23,6.1028
2853,gain,2007,gain.2007.csv,2007-11-26,6.1192
2854,gain,2007,gain.2007.csv,2007-11-27,6.1301
2855,gain,2007,gain.2007.csv,2007-11-28,6.184
2856,gain,2007,gain.2007.csv,2007-11-29,6.2662
2857,gain,2007,gain.2007.csv,2007-11-30,6.2223
2858,gain,2007,gain.2007.csv,2007-12-03,6.1626
2859,gain,2007,gain.2007.csv,2007-12-04,6.1192
2860,gain,2007,gain.2007.csv,2007-12-05,6.0754
2861,gain,2007,gain.2007.csv,2007-12-06,6.2009
2862,gain,2007,gain.2007.csv,2007-12-07,6.228
2863,gain,2007,gain.2007.csv,2007-12-10,6.2878
2864,gain,2007,gain.2007.csv,2007-12-11,6.1463
2865,gain,2007,gain.2007.csv,2007-12-12,5.966
2866,gain,2007,gain.2007.csv,2007-12-13,5.8573
2867,gain,2007,gain.2007.csv,2007-12-14,5.9171
2868,gain,2007,gain.2007.csv,2007-12-17,5.7869
2869,gain,2007,gain.2007.csv,2007-12-18,5.6013
2870,gain,2007,gain.2007.csv,2007-12-19,5.5576
2871,gain,2007,gain.2007.csv,2007-12-20,5.4649
2872,gain,2007,gain.2007.csv,2007-12-21,5.4923
2873,gain,2007,gain.2007.csv,2007-12-24,5.5035
2874,gain,2007,gain.2007.csv,2007-12-26,5.4375
2875,gain,2007,gain.2007.csv,2007-12-27,5.4271
2876,gain,2007,gain.2007.csv,2007-12-28,5.4105
2877,gain,2008,gain.2008.csv,2008-11-03,3.2202
2878,gain,2008,gain.2008.csv,2008-11-04,3.0076
2879,gain,2008,gain.2008.csv,2008-11-05,2.6644
2880,gain,2008,gain.2008.csv,2008-11-06,2.6865
2881,gain,2008,gain.2008.csv,2008-11-07,2.7519
2882,gain,2008,gain.2008.csv,2008-11-10,2.5279
2883,gain,2008,gain.2008.csv,2008-11-11,2.5279
2884,gain,2008,gain.2008.csv,2008-11-12,2.1525
2885,gain,2008,gain.2008.csv,2008-11-13,2.2337
2886,gain,2008,gain.2008.csv,2008-11-14,2.0541
2887,gain,2008,gain.2008.csv,2008-11-17,1.956
2888,gain,2008,gain.2008.csv,2008-11-18,1.9399
2889,gain,2008,gain.2008.csv,2008-11-19,1.6835
2890,gain,2008,gain.2008.csv,2008-11-20,1.7652
2891,gain,2008,gain.2008.csv,2008-11-21,1.8851
2892,gain,2008,gain.2008.csv,2008-11-24,2.2233
2893,gain,2008,gain.2008.csv,2008-11-25,2.2337
2894,gain,2008,gain.2008.csv,2008-11-26,2.365
2895,gain,2008,gain.2008.csv,2008-11-28,2.6865
2896,gain,2008,gain.2008.csv,2008-12-01,1.9509
2897,gain,2008,gain.2008.csv,2008-12-02,2.1251
2898,gain,2008,gain.2008.csv,2008-12-03,2.3267
2899,gain,2008,gain.2008.csv,2008-12-04,2.5610000000000004
2900,gain,2008,gain.2008.csv,2008-12-05,2.6644
2901,gain,2008,gain.2008.csv,2008-12-08,2.91
2902,gain,2008,gain.2008.csv,2008-12-09,2.7899
2903,gain,2008,gain.2008.csv,2008-12-10,2.9041
2904,gain,2008,gain.2008.csv,2008-12-11,2.5228
2905,gain,2008,gain.2008.csv,2008-12-12,2.9041
2906,gain,2008,gain.2008.csv,2008-12-15,2.7243
2907,gain,2008,gain.2008.csv,2008-12-16,2.8009
2908,gain,2008,gain.2008.csv,2008-12-17,2.7299
2909,gain,2008,gain.2008.csv,2008-12-18,2.6972
2910,gain,2008,gain.2008.csv,2008-12-19,2.6427
2911,gain,2008,gain.2008.csv,2008-12-22,2.4355
2912,gain,2008,gain.2008.csv,2008-12-23,2.2556
2913,gain,2008,gain.2008.csv,2008-12-24,2.3429
2914,gain,2008,gain.2008.csv,2008-12-26,2.3048
2915,gain,2008,gain.2008.csv,2008-12-29,2.1906
2916,gain,2008,gain.2008.csv,2008-12-30,2.1906
2917,gain,2009,gain.2009.csv,2009-11-02,2.7462
2918,gain,2009,gain.2009.csv,2009-11-03,2.719
2919,gain,2009,gain.2009.csv,2009-11-04,2.6427
2920,gain,2009,gain.2009.csv,2009-11-05,2.7462
2921,gain,2009,gain.2009.csv,2009-11-06,2.6972
2922,gain,2009,gain.2009.csv,2009-11-09,2.7844
2923,gain,2009,gain.2009.csv,2009-11-10,2.6918
2924,gain,2009,gain.2009.csv,2009-11-11,2.6483
2925,gain,2009,gain.2009.csv,2009-11-12,2.4955
2926,gain,2009,gain.2009.csv,2009-11-13,2.4796
2927,gain,2009,gain.2009.csv,2009-11-16,2.5069999999999997
2928,gain,2009,gain.2009.csv,2009-11-17,2.5610000000000004
2929,gain,2009,gain.2009.csv,2009-11-18,2.545
2930,gain,2009,gain.2009.csv,2009-11-19,2.4683
2931,gain,2009,gain.2009.csv,2009-11-20,2.4845
2932,gain,2009,gain.2009.csv,2009-11-23,2.5117
2933,gain,2009,gain.2009.csv,2009-11-24,2.5069999999999997
2934,gain,2009,gain.2009.csv,2009-11-25,2.5117
2935,gain,2009,gain.2009.csv,2009-11-27,2.4735
2936,gain,2009,gain.2009.csv,2009-11-30,2.5175
2937,gain,2009,gain.2009.csv,2009-12-01,2.4955
2938,gain,2009,gain.2009.csv,2009-12-02,2.5339
2939,gain,2009,gain.2009.csv,2009-12-03,2.4032
2940,gain,2009,gain.2009.csv,2009-12-04,2.5009
2941,gain,2009,gain.2009.csv,2009-12-07,2.4955
2942,gain,2009,gain.2009.csv,2009-12-08,2.4032
2943,gain,2009,gain.2009.csv,2009-12-09,2.4796
2944,gain,2009,gain.2009.csv,2009-12-10,2.4521
2945,gain,2009,gain.2009.csv,2009-12-11,2.4735
2946,gain,2009,gain.2009.csv,2009-12-14,2.4955
2947,gain,2009,gain.2009.csv,2009-12-15,2.4521
2948,gain,2009,gain.2009.csv,2009-12-16,2.4955
2949,gain,2009,gain.2009.csv,2009-12-17,2.4796
2950,gain,2009,gain.2009.csv,2009-12-18,2.55
2951,gain,2009,gain.2009.csv,2009-12-21,2.4845
2952,gain,2009,gain.2009.csv,2009-12-22,2.4303
2953,gain,2009,gain.2009.csv,2009-12-23,2.4845
2954,gain,2009,gain.2009.csv,2009-12-24,2.4629
2955,gain,2009,gain.2009.csv,2009-12-28,2.4845
2956,gain,2009,gain.2009.csv,2009-12-29,2.4683
2957,gain,2009,gain.2009.csv,2009-12-30,2.5339
2958,gain,2010,gain.2010.csv,2010-11-01,3.9617
2959,gain,2010,gain.2010.csv,2010-11-02,4.0431
2960,gain,2010,gain.2010.csv,2010-11-03,4.0266
2961,gain,2010,gain.2010.csv,2010-11-04,4.2064
2962,gain,2010,gain.2010.csv,2010-11-05,4.1576
2963,gain,2010,gain.2010.csv,2010-11-08,4.1194
2964,gain,2010,gain.2010.csv,2010-11-09,4.0867
2965,gain,2010,gain.2010.csv,2010-11-10,4.0758
2966,gain,2010,gain.2010.csv,2010-11-11,4.0867
2967,gain,2010,gain.2010.csv,2010-11-12,4.0922
2968,gain,2010,gain.2010.csv,2010-11-15,4.1083
2969,gain,2010,gain.2010.csv,2010-11-16,4.065
2970,gain,2010,gain.2010.csv,2010-11-17,4.0922
2971,gain,2010,gain.2010.csv,2010-11-18,4.1903
2972,gain,2010,gain.2010.csv,2010-11-19,4.2173
2973,gain,2010,gain.2010.csv,2010-11-22,4.2994
2974,gain,2010,gain.2010.csv,2010-11-23,4.1903
2975,gain,2010,gain.2010.csv,2010-11-24,4.3044
2976,gain,2010,gain.2010.csv,2010-11-26,4.2555
2977,gain,2010,gain.2010.csv,2010-11-29,4.2774
2978,gain,2010,gain.2010.csv,2010-11-30,4.234
2979,gain,2010,gain.2010.csv,2010-12-01,4.2391
2980,gain,2010,gain.2010.csv,2010-12-02,4.2337
2981,gain,2010,gain.2010.csv,2010-12-03,4.2282
2982,gain,2010,gain.2010.csv,2010-12-06,4.1955
2983,gain,2010,gain.2010.csv,2010-12-07,4.2282
2984,gain,2010,gain.2010.csv,2010-12-08,4.223
2985,gain,2010,gain.2010.csv,2010-12-09,4.2337
2986,gain,2010,gain.2010.csv,2010-12-10,4.261
2987,gain,2010,gain.2010.csv,2010-12-13,4.1903
2988,gain,2010,gain.2010.csv,2010-12-14,4.2121
2989,gain,2010,gain.2010.csv,2010-12-15,4.1955
2990,gain,2010,gain.2010.csv,2010-12-16,4.2456
2991,gain,2010,gain.2010.csv,2010-12-17,4.1848
2992,gain,2010,gain.2010.csv,2010-12-20,4.1629
2993,gain,2010,gain.2010.csv,2010-12-21,4.1903
2994,gain,2010,gain.2010.csv,2010-12-22,4.2121
2995,gain,2010,gain.2010.csv,2010-12-23,4.2391
2996,gain,2010,gain.2010.csv,2010-12-27,4.2391
2997,gain,2010,gain.2010.csv,2010-12-28,4.1792
2998,gain,2010,gain.2010.csv,2010-12-29,4.1715
2999,gain,2010,gain.2010.csv,2010-12-30,4.1655
3000,gain,2011,gain.2011.csv,2011-11-01,4.1283
3001,gain,2011,gain.2011.csv,2011-11-02,4.2602
3002,gain,2011,gain.2011.csv,2011-11-03,4.3709
3003,gain,2011,gain.2011.csv,2011-11-04,4.2883
3004,gain,2011,gain.2011.csv,2011-11-07,4.3417
3005,gain,2011,gain.2011.csv,2011-11-08,4.4222
3006,gain,2011,gain.2011.csv,2011-11-09,4.255
3007,gain,2011,gain.2011.csv,2011-11-10,4.2143
3008,gain,2011,gain.2011.csv,2011-11-11,4.2261
3009,gain,2011,gain.2011.csv,2011-11-14,4.1798
3010,gain,2011,gain.2011.csv,2011-11-15,4.3355
3011,gain,2011,gain.2011.csv,2011-11-16,4.1916
3012,gain,2011,gain.2011.csv,2011-11-17,4.1395
3013,gain,2011,gain.2011.csv,2011-11-18,4.2031
3014,gain,2011,gain.2011.csv,2011-11-21,4.1337
3015,gain,2011,gain.2011.csv,2011-11-22,4.1166
3016,gain,2011,gain.2011.csv,2011-11-23,3.932
3017,gain,2011,gain.2011.csv,2011-11-25,3.9412
3018,gain,2011,gain.2011.csv,2011-11-28,4.099
3019,gain,2011,gain.2011.csv,2011-11-29,4.1337
3020,gain,2011,gain.2011.csv,2011-11-30,4.3467
3021,gain,2011,gain.2011.csv,2011-12-01,4.1452
3022,gain,2011,gain.2011.csv,2011-12-02,4.2084
3023,gain,2011,gain.2011.csv,2011-12-05,4.284
3024,gain,2011,gain.2011.csv,2011-12-06,4.3059
3025,gain,2011,gain.2011.csv,2011-12-07,4.2417
3026,gain,2011,gain.2011.csv,2011-12-08,4.1013
3027,gain,2011,gain.2011.csv,2011-12-09,4.255
3028,gain,2011,gain.2011.csv,2011-12-12,4.1912
3029,gain,2011,gain.2011.csv,2011-12-13,4.1679
3030,gain,2011,gain.2011.csv,2011-12-14,4.2258
3031,gain,2011,gain.2011.csv,2011-12-15,4.255
3032,gain,2011,gain.2011.csv,2011-12-16,4.2608
3033,gain,2011,gain.2011.csv,2011-12-19,4.156000000000001
3034,gain,2011,gain.2011.csv,2011-12-20,4.2841
3035,gain,2011,gain.2011.csv,2011-12-21,4.2026
