d3mIndex,QuestionFilename,SentenceFilename
27022,1981,13216
8064,2810,19332
27565,2053,13621
18135,928,6235
21224,1294,8713
1690,738,5637
18197,934,6298
20942,1260,8529
4585,2413,16348
9973,3007,20979
402,2383,16163
12752,295,1933
25217,1775,11907
7672,2766,2999
14540,503,17352
14718,522,3498
3235,2264,15171
8557,2864,15800
20507,1203,8173
25578,1811,12201
15344,602,3943
25384,1791,12041
26387,1915,12812
22342,1423,9601
23538,1578,15512
27415,2036,13528
22330,1422,9593
4743,2432,16466
4113,2363,15938
13146,345,2291
24906,1734,11673
5395,2504,17080
15908,673,4445
7535,2754,18902
4884,2444,16600
4389,2396,16190
11174,124,674
5870,2558,17503
1499,451,3569
16634,750,5056
10661,74,16576
908,2882,20201
8821,2888,19981
10260,26,21206
23716,1599,2489
3897,2339,15759
25995,1865,12531
817,2772,19273
27283,2019,13410
9021,2911,9629
26117,1879,12618
19291,1057,19471
13973,434,2932
23053,1513,10217
21370,1308,8856
11835,198,2459
22942,1502,917
16240,707,4713
4556,2412,15623
25148,1766,11858
13089,335,2219
13604,399,2619
9768,2983,20827
20403,1190,8106
21263,1298,8744
16216,703,4693
3823,2328,15700
24581,1693,11419
8771,2881,19935
28414,2154,14238
22655,1461,9885
16960,792,2581
2454,1486,11232
25272,1779,11955
11763,189,15575
10273,27,21229
4968,2457,16685
4742,2432,16465
27170,1999,13323
27356,2030,13476
14187,458,3091
14604,509,15610
14717,521,3485
1674,716,5482
9676,2974,20778
26081,1877,12601
18821,1008,6853
28101,2118,14019
7606,2760,18955
21981,1380,14975
15280,593,3896
13452,378,2496
13746,412,2745
9703,2976,20788
8700,2875,19874
9891,2996,20922
17532,855,5751
14101,448,3018
24559,1692,5286
16833,775,17634
19536,1082,7377
6378,2618,17927
22794,1480,10009
10295,29,21240
874,2838,19817
14877,545,3625
27508,2046,13593
13373,370,2419
3786,2323,15673
28927,2216,14623
13501,385,9717
14363,479,3250
17862,898,6044
22612,1457,9829
16066,689,4564
13518,386,2534
27776,2077,13774
17508,854,5741
29048,2230,14740
20268,1175,8000
5736,2542,17381
7036,2696,18503
10463,47,69
20423,1192,8123
18800,1006,6836
18796,1005,6826
21897,1373,9252
13600,398,2615
14671,515,3446
22688,1466,9906
25264,1779,11961
5035,2463,16740
28771,2197,14521
23632,1588,10688
15402,611,3991
11988,218,1315
1235,153,1268
12582,274,1772
21719,1353,9139
1571,539,4111
22922,1499,10120
10104,10,15607
22903,1495,10095
5170,2478,16897
18220,937,6322
16748,764,12495
26282,1901,18270
9054,2913,20173
1018,2960,20912
24676,1704,11488
7434,2744,18813
5598,2531,17250
6896,2678,18386
11906,205,1233
22685,1465,9900
7857,2785,19157
6710,2656,18208
29117,2241,14794
19841,1122,7634
6025,2575,17625
2987,2082,14931
20523,1206,6490
12444,265,1692
8535,2862,19754
21685,1347,9105
6005,2573,17605
9415,2950,20531
6708,2656,18206
18622,983,6671
2824,1938,14373
29039,2227,14722
16918,787,5300
22450,1437,15624
7091,2702,18538
4735,2432,16473
22274,1415,9550
10247,25,21201
27308,2023,13439
7636,2764,18977
19747,1110,7545
1016,2960,20910
2740,1828,13645
25983,1863,12509
17167,820,5495
2625,1674,12582
24689,1706,11504
1364,285,2320
668,2621,18073
27793,2080,13790
17104,809,5444
2631,1674,12591
20641,1219,8255
17909,907,6086
16567,744,4988
1542,517,3966
26226,1893,12699
8493,2857,19720
19035,1030,7008
25715,1827,12333
20134,1160,7879
9730,2980,20807
13822,420,731
29195,2252,14855
10256,26,21216
22937,1500,10129
27640,2063,13670
22053,1390,9380
21425,1317,8893
1040,2981,21095
24945,1740,11725
17014,801,5378
25184,1769,11887
25952,1861,12491
24849,1727,11638
19304,1058,7208
23354,1556,10453
24748,1714,11546
2114,1223,9224
667,2621,18072
16078,690,4580
2221,1322,9965
12581,274,1771
14395,483,3279
21514,1326,6415
27138,1996,13306
3481,2290,15410
7311,2727,18710
27784,2077,13782
28714,2189,576
134,771,5897
9554,2963,20670
1840,913,7046
24451,1680,11330
28690,2187,14444
26560,1932,12932
27279,2018,13406
10116,10,15620
13415,373,2456
13,1100,8328
11396,152,856
19141,1042,7102
12669,287,1858
13669,404,2664
4635,2421,16380
11084,114,579
3022,2116,14966
23732,1600,10753
24159,1647,11131
21830,1364,10783
23644,1590,10698
10535,55,140
27760,2076,13768
8296,2831,19540
21651,1342,9082
20744,1235,8324
6429,2623,17958
17250,829,5551
5638,2533,17303
19994,1144,7763
16650,753,5072
22256,1412,9529
13425,376,2473
22749,1472,9980
20956,1262,8545
8136,2815,19392
33,2360,15944
6972,2689,17099
13462,379,2513
28078,2117,13994
7729,2771,19047
2671,1707,12795
22708,1467,9918
15522,625,4086
4946,2456,16674
10756,80,297
2883,1971,14647
27987,2104,13923
7011,2694,18480
20422,1192,8122
14910,548,3642
26201,1890,12684
22427,1434,9670
973,2916,20541
5562,2525,17223
28821,2200,14540
9669,2974,20768
27959,2101,15720
23211,1533,10325
10873,91,403
18920,1019,19144
8714,2876,19887
24483,1686,11056
21028,1272,1019
8282,2830,19526
26332,1909,3286
392,2372,16066
11202,127,693
2131,1233,9318
25882,1852,12444
7982,2799,19257
18485,971,6538
15728,648,4269
14830,536,3128
17343,840,5644
26443,1920,12847
26611,1937,12965
17515,855,5742
20283,1176,8020
19794,1116,7585
27214,2006,13359
11171,124,671
15621,637,4173
26982,1977,10063
15710,646,4261
4839,2441,16553
25176,1769,11879
6863,2671,18345
25763,1837,12369
22664,1461,9876
780,2741,19013
13189,351,1321
25662,1821,12281
8730,2877,12591
3809,2326,15692
19871,1127,7651
15858,663,4392
4900,2450,16630
13561,391,2562
20393,1187,8091
10194,18,21172
1751,816,6204
27331,2026,13456
17778,885,5970
29037,2227,14720
15178,578,3825
28030,2109,13951
1273,208,1730
20401,1188,8104
18809,1007,6845
580,2524,17287
1795,868,6656
19883,1129,7670
12772,297,1941
6528,2635,18051
3973,2345,15826
5862,2556,17497
2451,1486,11229
5924,2564,17532
1481,428,3392
14885,546,3638
11028,104,517
4235,2374,16051
14979,559,3702
9477,2954,20575
13962,434,2936
7417,2742,18798
12816,302,1981
21926,1376,9277
24044,1633,11014
17806,888,5994
27063,1989,13244
18119,928,6227
13785,416,2777
12935,316,2085
10096,10,15626
9353,2943,20474
18797,1005,6827
12387,258,2148
26220,1892,12689
20968,1263,8553
23830,1609,10837
10781,82,308
3898,2339,15760
34,2360,15945
7932,2795,19218
22793,1480,10008
14577,508,3406
28156,2122,14058
18500,972,6561
1230,153,1266
25103,1760,11822
17140,815,16141
23259,1539,10371
15284,593,3899
19046,1031,7024
14921,549,3656
6743,2659,18225
8479,2856,19715
16318,715,4778
16538,741,4968
26342,1910,12767
24625,1701,11450
26664,1943,13009
27363,2030,13482
412,2394,16232
7776,2776,19092
21184,1289,5234
27923,2098,13881
12876,310,2028
24280,1658,11198
5825,2553,17452
10388,40,21330
16128,693,4606
26956,1975,13154
28076,2115,15137
1641,661,5088
25970,1863,12505
19331,1062,17368
1680,727,5559
12147,239,1453
15880,667,4420
6626,2645,18129
21126,1283,8654
18848,1011,6880
1897,957,7367
3734,2317,15617
7226,2718,18645
8029,2804,19304
22135,1395,9421
16837,776,5219
8811,2886,19963
16177,700,4669
26336,1909,3290
7901,2789,19192
25357,1788,12003
5153,2476,16857
29055,2232,14743
25833,1846,12410
19985,1142,7756
13270,358,2370
26305,1906,12747
9432,2950,20528
15675,642,4225
18891,1017,6908
12469,267,1715
12839,304,2001
1004,2938,20753
2479,1508,11378
28277,2136,17447
9765,2983,20824
27896,2092,4783
10210,19,21179
3829,2329,15709
13974,434,2933
26657,1943,13003
614,2555,17555
20075,1153,7834
21084,1279,8626
12821,302,1971
20383,1187,8095
1910,979,7515
21660,1343,9096
2882,1971,14646
28656,2183,14421
28872,2210,14601
27147,1996,13298
15567,632,4138
6635,2645,18136
11256,137,756
19884,1129,7672
20870,1250,8472
22438,1435,9685
22543,1448,9772
12316,254,1580
7973,2799,19264
1380,318,2530
21349,1306,8837
24772,1718,11562
326,2283,15348
20452,1195,8137
24036,1633,11018
3404,2281,15321
8251,2828,19496
27943,2099,13898
694,2643,18251
22589,1454,9812
16316,714,4776
21952,1378,9294
25109,1760,11825
24743,1714,11542
14904,548,3648
22502,1441,9734
13516,385,9714
20328,1181,8043
4454,2400,16237
6047,2579,17652
2192,1299,9781
12827,302,1974
10000,3010,21017
6516,2631,18039
19065,1033,7027
2031,1124,8523
13961,434,2929
12373,257,1631
22174,1399,9455
4899,2449,16629
26092,1878,17772
26156,1885,12634
2826,1938,14375
25476,1803,12120
15433,616,4020
14839,538,3599
923,2893,20335
8770,2881,19934
1303,242,1990
4602,2417,16364
7317,2729,15683
4581,2413,16345
10407,43,32
4981,2460,16700
20556,1208,8186
19678,1099,7484
16441,729,4597
7814,2779,19116
16467,731,4911
22349,1424,9606
10262,26,21208
9366,2944,20485
17273,833,5576
21911,1374,9257
26744,1950,13050
23699,1596,10744
3655,2313,15554
15493,623,4060
9517,2961,20629
17191,823,2399
16884,781,5259
27835,2086,13833
2109,1212,9149
20586,1214,1232
3960,2344,15806
27724,2074,13727
28541,2170,14326
7428,2742,18796
4091,2362,15932
13738,411,2731
11273,138,761
6879,2675,18363
19578,1088,7397
3231,2264,15175
24023,1631,11005
25594,1815,12224
850,2816,19620
14413,487,3293
8736,2877,12586
27158,1997,13316
7550,2755,18909
24928,1737,11696
7504,2750,18873
2401,1443,10876
10782,82,309
23319,1551,15364
18043,921,6183
13274,358,2374
15000,560,3718
21861,1368,9219
18004,918,6155
15405,611,3993
19286,1057,19466
24175,1648,11142
20298,1177,8025
4546,2411,16335
10693,75,255
13603,398,2618
12265,249,309
17054,804,5402
3466,2289,15407
5808,2552,17444
5786,2550,17425
9985,3009,21012
3901,2339,15751
6906,2679,18388
23469,1570,10549
21456,1320,8921
10922,93,434
11175,124,675
2557,1586,11927
23425,1565,10521
27777,2077,13775
19606,1092,7416
21383,1309,8827
415,2405,16309
9564,2964,20691
1634,661,5096
27630,2061,13662
24524,1688,11369
20438,1194,4735
13302,362,2386
8118,2814,19389
25431,1797,9065
9388,2947,20510
7520,2751,18880
21515,1326,6416
16256,708,4720
14995,560,3714
21813,1363,9195
10547,59,151
1666,694,5345
12955,319,2098
25961,1862,12498
7886,2788,19173
13215,354,15601
21191,1290,8688
5430,2507,17108
19816,1119,7613
23044,1512,18244
11019,104,525
869,2838,19813
25141,1765,20021
7554,2755,18915
11355,147,819
28768,2197,14518
7822,2780,19134
16118,693,4609
17542,857,5764
19600,1092,7432
22786,1479,7232
5560,2525,17221
14759,526,3524
6849,2670,18334
9457,2953,20560
16090,690,4576
7596,2759,18942
26670,1944,13016
3670,2313,15559
26985,1977,10066
24703,1709,11516
3645,2312,15549
11715,183,1108
27698,2070,13701
28696,2187,14449
17351,841,5652
9696,2975,20784
1921,1002,7667
18926,1020,6922
13829,420,742
2595,1619,12209
23887,1616,10883
6209,2601,15433
19538,1083,7386
10776,82,324
19224,1052,7162
1989,1102,8345
27131,1996,13292
23841,1609,10833
25229,1776,11916
16635,750,5057
12641,283,1827
6029,2575,17629
26658,1943,13004
3007,2105,14953
17878,899,6051
7413,2740,18782
23357,1556,10444
13094,336,2222
2169,1288,9716
4230,2374,16057
5718,2540,17360
9201,2925,20305
18985,1027,6976
5397,2504,17082
10694,75,256
8790,2885,19950
13505,385,9721
8285,2830,19528
5060,2466,16762
5712,2540,17353
2827,1938,14376
5111,2468,16813
23664,1592,10726
23937,1621,10925
16125,693,4616
21246,1296,8735
8225,2824,19464
23037,1512,18255
28670,2184,14430
3722,2317,15604
20197,1166,7940
6219,2603,17791
27493,2044,12057
2959,2038,14911
22325,1422,9586
10171,16,21144
15048,566,3747
15114,570,3788
14509,499,3364
7059,2700,17095
22741,1471,9945
18871,1012,2201
25303,1782,19994
17347,841,5648
23128,1523,10246
17138,815,16139
15629,637,4178
24897,1734,11689
16019,682,18264
6124,2589,17708
5669,2536,17323
2046,1157,8717
1398,341,2706
5809,2552,17445
24119,1642,11098
3107,2204,15028
17428,848,5693
26715,1946,13029
24190,1649,11152
17873,899,6055
20697,1228,15380
14043,441,15154
13619,400,2634
11567,170,16570
6341,2616,17902
28574,2173,14337
10,1,9
25465,1802,12114
3904,2339,15754
28810,2199,14525
13384,370,2429
12249,248,1540
21745,1356,2239
8485,2856,19707
22863,1488,17057
24691,1706,11508
29149,2246,14829
3637,2311,15539
27665,2067,15379
18961,1023,6950
25990,1864,12523
24377,1669,11274
6989,2690,18459
23458,1568,4434
23121,1522,10776
25877,1851,12442
24369,1669,11266
17880,900,6062
15661,641,4220
26901,1970,6714
28719,2189,581
15149,575,5085
17603,863,5787
6129,2590,17728
26579,1932,12930
12364,257,1623
1778,858,6556
26992,1977,10058
28253,2131,14129
19200,1049,7140
15720,648,4275
14998,560,3717
11968,214,1299
21073,1278,8624
4325,2385,16129
18708,994,6750
20437,1194,4734
26252,1899,12717
23621,1587,10666
6,1,5
6983,2689,17088
198,1431,10772
6168,2596,17754
25733,1832,12345
23854,1612,10848
27838,2086,13836
6563,2638,18082
1580,551,4216
17886,903,6066
2286,1366,10289
2322,1398,10505
8170,2819,19416
25475,1803,12119
12540,270,17362
22692,1466,9909
13904,429,2877
22360,1426,9614
28997,2223,14697
24668,1704,11492
15963,678,4491
16613,747,5039
12394,259,1646
19220,1051,7158
8560,2864,15815
15766,652,4315
27993,2104,13929
14143,452,3060
12798,299,1953
27767,2076,13757
7744,2774,19070
12397,260,1649
15042,566,3753
19813,1119,7610
27692,2070,13711
24504,1688,11370
21568,1335,9012
24605,1699,11434
12946,316,2083
53,2793,19440
498,2459,16774
8592,2865,19778
14860,543,3616
25488,1804,12124
24852,1729,11641
16832,775,17633
20901,1254,8490
3139,2256,15093
7147,2706,18571
10820,84,353
25417,1793,12068
19512,1080,7340
23809,1606,4724
14256,466,3161
27271,2015,10337
19933,1136,7713
3306,2273,15236
1157,77,650
22640,1459,9850
139,879,6758
2763,1860,13808
4398,2397,16200
26423,1918,2918
2567,1586,11926
4168,2367,16000
19719,1108,7522
15534,628,4100
7836,2781,19141
22750,1472,9981
28316,2140,14158
8355,2840,19591
11850,200,16888
1826,902,6930
9471,2954,20570
21181,1289,5231
9510,2961,20612
26969,1976,13178
17097,809,5451
26513,1926,12905
27150,1996,13302
16943,789,5322
28718,2189,580
25248,1778,11948
29051,2230,14742
26694,1945,6402
16367,721,4828
9299,2939,20402
5448,2509,17124
10030,4,21044
18495,972,6574
12304,252,1577
1030,2970,20997
12644,283,1830
21892,1372,21325
16262,708,4726
27988,2104,13924
23281,1544,10388
27699,2070,13702
26829,1962,2686
21590,1337,9027
18588,981,6629
24973,1746,11749
1319,264,2149
4758,2433,16479
26740,1950,13046
8188,2821,19434
12244,248,1535
975,2916,20542
28144,2121,14033
28252,2131,14128
23361,1556,10448
28638,2181,14417
8037,2807,19310
4905,2450,16638
4164,2366,15367
9747,2980,20815
22085,1393,5011
12268,249,312
21864,1368,9222
13227,354,15614
23595,1583,10645
3452,2287,15389
8632,2869,19837
3663,2313,15571
1406,352,2812
27139,1996,13307
25871,1849,12440
16854,778,5227
1648,672,5181
11103,115,589
2884,1971,14637
24384,1670,11285
21580,1336,9019
6176,2597,17768
28579,2174,14342
988,2927,20657
17588,862,5780
1332,275,2231
10995,102,496
1657,683,5261
14137,450,3050
25570,1811,12191
12094,233,1413
9256,2934,20361
2336,1398,10501
20540,1207,8185
14167,457,3079
18547,977,6607
8438,2853,19680
13923,430,2882
16500,735,4940
18407,964,6467
21339,1305,8821
7433,2744,18812
19901,1130,7684
17381,844,17353
11725,184,1123
8536,2862,19755
18831,1009,6865
13272,358,2372
27213,2006,13358
23893,1617,10889
3496,2292,15424
22668,1462,9886
13983,435,2954
3229,2264,15174
18986,1028,6977
21003,1269,8580
2095,1189,8982
16126,693,4604
28482,2162,14292
19737,1108,7530
13360,369,19804
7512,2750,18868
22961,1504,10134
6359,2618,17926
17804,888,5992
10008,3010,21025
12353,257,1620
9286,2937,20391
22746,1472,9977
3856,2333,15732
25410,1792,12057
12229,247,1529
6336,2615,17897
13077,333,2202
8245,2826,19491
22620,1458,9837
23030,1511,10209
16542,742,4972
1111,35,243
20581,1213,8220
3530,2296,15448
26378,1914,12801
16993,798,5364
11157,122,636
2508,1542,11617
29196,2253,14856
2041,1146,8647
8174,2819,19419
16923,787,5305
5985,2571,17591
15109,570,3781
21092,1280,17127
28976,2221,14688
24325,1665,11237
1325,275,2246
3685,2314,15587
9076,2915,20195
15938,675,4467
26433,1919,12833
14653,514,16296
1792,868,6653
21004,1269,8581
9368,2945,20487
25123,1763,11836
7033,2696,18501
17557,860,5773
28241,2130,14115
17685,874,5865
12747,294,1928
13532,386,2539
23137,1524,10253
14954,556,9621
24935,1737,11706
19704,1105,7498
14314,471,3211
25918,1857,20191
25224,1776,11909
5629,2532,17271
13204,353,2340
22588,1454,9811
4955,2456,16682
6859,2671,18341
27388,2032,13506
18658,987,6705
19843,1122,7636
2621,1664,12493
23876,1614,10867
3390,2281,15323
20504,1202,8171
26288,1902,12733
18493,972,6572
19670,1098,7470
5922,2564,17544
15512,625,4075
22261,1413,9533
12347,256,1618
3668,2313,15557
14975,558,3694
1134,66,567
18031,920,6177
11483,162,946
24453,1680,11331
7992,2801,19276
24295,1661,11210
7760,2774,19068
7432,2744,18811
154,990,7602
18161,929,6260
1263,197,1605
3327,2276,15270
981,2927,20640
19319,1061,7221
26834,1962,2675
23940,1622,10928
27413,2035,13526
27311,2023,13441
25472,1802,12107
27533,2048,18262
2495,1519,11460
19091,1038,7063
9968,3007,20986
12898,313,2047
28552,2170,14319
13624,401,15527
6082,2584,17676
7020,2695,18488
127,771,5902
12792,299,1960
17708,875,5877
18431,966,6496
21616,1340,9053
8727,2877,12588
2924,2016,14873
5365,2501,17062
13939,433,2907
4749,2433,16488
26903,1970,6716
27244,2010,13389
15597,636,4170
17334,839,5624
8339,2837,19579
14840,538,3600
5320,2497,17012
1223,153,1277
9065,2914,20183
4849,2442,16580
24409,1673,15526
16693,757,5114
24595,1697,11425
8906,2897,20062
11046,107,543
22010,1384,9343
9627,2968,20710
4610,2418,15253
2791,1905,14152
20518,1205,8182
22013,1384,9346
14117,450,3054
24811,1722,11587
27040,1986,13226
27174,2000,13327
3844,2331,15723
7469,2747,18841
27224,2006,13357
1538,506,3912
28507,2165,5288
12376,257,1634
1306,242,1993
17657,871,5846
22337,1423,9598
7495,2749,18855
22811,1483,10030
1205,143,1174
2744,1839,9311
15227,585,3222
12436,263,1690
5934,2565,17547
13349,369,19811
12302,252,1575
20322,1181,8050
20053,1149,7810
21936,1376,9279
5460,2510,17134
12461,265,1700
28049,2112,13990
10447,45,60
11438,157,907
14878,546,3632
8706,2876,19898
2042,1146,8648
17458,851,17255
25194,1771,11890
4643,2422,16389
1280,220,1802
22457,1437,15604
12813,302,1978
20530,1206,6482
3047,2137,14989
7518,2751,18878
10655,73,239
19814,1119,7611
8849,2890,19999
28017,2108,13939
16636,750,5058
17629,865,5808
3042,2137,14984
17240,828,5546
15351,603,3950
13465,379,2516
25791,1838,516
19223,1051,7161
29092,2239,14773
19030,1030,7020
171,1211,9143
19409,1068,7249
6661,2648,18154
19334,1062,17346
19978,1141,7751
23713,1598,16398
13472,379,2504
28732,2192,14482
1522,495,3853
27790,2079,13788
10458,47,65
9913,2999,20938
25293,1782,20002
545,2480,16950
2328,1398,10514
13481,381,2519
4563,2412,15603
9058,2914,20176
7529,2754,18897
11187,126,687
19608,1092,7417
14182,458,3109
26120,1880,1383
18458,969,6521
21278,1300,8767
16597,746,5015
1224,153,1278
18764,999,6806
4312,2382,16118
12726,291,1911
2258,1355,10194
7473,2747,18843
24677,1705,11495
2611,1641,12360
25683,1824,12299
88,219,1801
14825,535,3592
917,2882,20210
3362,2278,15291
24539,1690,11408
24977,1746,11752
8805,2886,19957
22028,1386,9359
19558,1087,20242
24242,1655,11179
22087,1393,5014
6921,2680,18403
1527,495,3855
6459,2627,17997
18804,1006,6838
19989,1142,7759
25279,1780,11970
2209,1322,9971
10855,89,386
10462,47,68
18134,928,6234
21648,1342,9079
8520,2859,19744
21395,1311,8860
10580,64,182
9817,2990,20876
22447,1437,15621
23066,1516,18214
11322,145,796
10969,100,478
12048,226,1361
2057,1168,8835
4039,2354,15885
10910,93,446
28562,2170,14329
17752,881,5945
19359,1063,20241
26889,1970,6710
13832,420,733
3275,2270,15208
26965,1976,13174
22310,1419,9567
14807,534,3583
22782,1478,10003
8918,2898,20073
28390,2150,14205
23715,1599,2484
26122,1880,1390
4863,2443,16582
25187,1770,1964
17591,862,5783
22906,1496,10111
24810,1722,11586
17584,862,5777
16051,687,4552
23320,1551,15365
6189,2598,17772
3599,2308,15518
8774,2883,19938
15698,645,4252
17152,818,5480
10325,31,21257
1610,606,4637
19947,1138,7718
6248,2605,17817
24569,1692,5280
6935,2682,18415
7062,2700,17098
27292,2019,13419
20511,1204,8176
6275,2607,17834
11464,160,932
9912,2999,20937
16995,798,5366
25092,1760,11826
10953,97,464
22838,1484,10048
14185,458,3089
18625,983,6675
13676,405,2669
12475,267,1723
28606,2177,14379
28085,2117,14005
1059,3002,21279
11232,133,720
19700,1105,7495
14845,540,3605
3985,2347,15838
5284,2494,16986
26530,1928,20328
10527,54,133
5073,2467,16787
21860,1368,9218
9193,2925,20312
19582,1090,7402
22058,1391,9384
8249,2826,19494
22492,1440,9727
11956,212,1288
10486,49,89
624,2566,17640
17610,864,5800
5128,2472,16837
17541,857,5763
8177,2819,19414
5803,2551,17433
19148,1043,7105
17309,837,5606
8601,2866,19791
14263,467,3164
8276,2829,19520
27929,2098,13892
16697,758,5119
24394,1672,11293
1277,208,1733
25716,1829,12334
20583,1213,8213
24732,1711,1566
25066,1757,11796
9671,2974,20773
18171,930,6277
23144,1524,10262
11431,156,893
16584,746,5028
16537,741,4967
4169,2368,16001
24615,1700,11440
11574,171,1018
5755,2545,17401
11194,126,682
2509,1542,11622
26932,1972,13133
2570,1597,12021
14843,540,3603
19683,1103,7488
19954,1139,7724
4120,2364,15973
10053,7,21065
12865,308,2016
17422,848,5689
24931,1737,11703
4807,2439,16535
11470,161,936
19467,1075,7305
24385,1671,11286
15278,592,13961
9064,2914,20182
10016,3011,21031
19173,1045,7122
13030,326,2171
25660,1821,12279
12008,222,1336
11761,189,15590
6438,2624,17972
4031,2353,15878
23764,1604,10812
14468,494,3324
11592,171,1016
7099,2702,18533
21859,1368,9217
7899,2789,19203
14428,489,1363
15873,665,4414
7068,2700,17082
10817,83,344
1503,451,3572
15392,610,3983
6302,2612,17857
1207,143,1176
6808,2664,18297
17644,869,5831
24099,1639,11080
27733,2075,13749
10815,83,342
17487,852,5708
6728,2658,18221
12447,265,1703
4200,2370,16027
4110,2363,15935
27907,2096,13865
6700,2655,18198
6566,2638,18084
11613,173,1031
26787,1957,13077
686,2632,18162
23477,1572,10556
5031,2463,16736
20172,1164,7912
19058,1032,16427
6810,2666,18299
14382,482,3268
1440,374,3005
27997,2104,13925
11149,120,624
1781,858,6548
27677,2068,13691
15630,637,4179
9187,2925,20307
687,2632,18163
5500,2515,17174
299,2272,15250
18761,999,6812
18924,1019,19148
6612,2644,18123
1079,2,11
17394,845,5674
3781,2323,15668
29077,2236,14762
8250,2828,19495
28404,2152,14230
12135,237,1442
16261,708,4725
13102,337,2253
6798,2663,18282
21290,1302,8776
665,2621,18071
919,2882,20203
21105,1280,17131
4483,2404,16274
24573,1693,11411
27594,2055,13639
19727,1108,7536
19039,1030,7012
1129,66,561
13042,328,2179
11517,167,962
18206,936,6306
17505,854,5738
25950,1861,12489
25503,1805,12142
15684,643,4245
22105,1394,9409
19064,1033,7026
28940,2218,14650
25081,1759,11807
25131,1765,20020
15856,663,4403
54,2793,19441
13992,435,2948
27610,2056,582
19549,1087,20215
22669,1462,9887
10522,53,129
5770,2548,17414
22772,1477,9997
14232,463,3137
13022,325,2155
20516,1205,8181
10345,33,21296
20978,1265,8563
15646,639,4196
20336,1182,8054
1326,275,2247
12590,277,1775
6933,2682,18413
24263,1656,11186
3193,2260,15143
4342,2387,16142
2251,1355,10170
24864,1731,11650
24660,1703,11478
1836,913,7043
26113,1879,12615
26246,1898,12711
27471,2043,13575
26472,1922,12869
10284,28,21233
10906,93,428
19909,1132,7688
11833,196,1199
7120,2704,18560
11821,195,1187
12855,308,2017
3676,2313,15564
11565,170,16568
17799,887,5987
20912,1257,8501
27420,2036,13533
21220,1294,8709
967,2916,20547
24456,1681,11333
6006,2573,17606
809,2763,19189
1062,3002,21282
6519,2633,18042
5766,2546,17410
19717,1107,7520
12817,302,1982
17101,809,5442
28994,2223,14690
23104,1521,10241
15625,637,4174
5888,2560,17519
3652,2312,15546
13706,408,2699
15125,572,3797
706,2643,18245
18746,998,6800
28418,2154,14242
22570,1452,9798
7251,2722,18669
1968,1067,8154
27621,2059,13654
24958,1742,11732
14930,552,3667
2915,2016,14872
22302,1419,9574
22943,1502,918
10088,10,15599
17692,875,5870
17342,840,5643
15627,637,4176
27750,2075,13745
22968,1505,10144
5381,2503,17070
19340,1062,17352
26984,1977,10065
11360,148,830
4586,2413,16349
26458,1921,12853
24955,1742,11729
28521,2166,14310
23377,1557,10461
11566,170,16569
11083,114,578
13542,389,2553
12210,244,1503
8909,2897,20065
2122,1223,9235
26074,1875,3223
1331,275,2230
16437,728,4881
28497,2164,14305
21117,1281,8635
26708,1946,13020
15800,655,4339
20177,1165,7924
24702,1708,15156
8328,2834,19572
3491,2291,15419
1328,275,2249
15806,656,4353
1901,968,7440
20671,1224,8278
24148,1646,11120
11572,171,1013
18010,918,6150
22079,1393,5006
27854,2088,17887
10384,39,21327
1825,902,6929
16640,752,5062
1871,957,7360
24252,1655,11177
2473,1508,11388
4095,2362,15920
14391,482,3266
6838,2668,18315
24739,1713,11530
12176,241,1474
8290,2830,19524
17297,834,5591
19257,1055,7186
3554,2302,15482
9451,2953,20554
24869,1731,11652
25156,1767,11861
16990,798,5361
24529,1689,11395
23894,1617,10890
20259,1175,7993
12216,245,1513
15116,570,3790
29008,2223,14694
6081,2584,17675
20595,1214,1243
9346,2942,20469
2012,1113,8454
2203,1310,9857
3326,2276,15269
6575,2640,18090
23083,1518,10224
8667,2872,19857
20952,1262,8541
17369,844,17366
2773,1883,13974
7278,2725,18690
19174,1045,7123
1160,77,653
728,2665,18437
10037,5,21055
18623,983,6672
26481,1923,12880
18722,996,6756
28820,2200,14539
7774,2776,19090
16889,782,5271
15616,637,4192
5647,2533,17298
7015,2695,18484
17392,845,5662
1961,1046,7980
2029,1124,8522
3858,2333,15734
24978,1746,11753
26401,1917,12817
5375,2503,17077
18339,953,6412
27603,2056,575
14465,493,3321
5193,2483,16916
1898,957,7368
20728,1232,8309
13680,407,2673
27904,2096,13863
17034,803,5396
13334,367,2410
5735,2542,17380
25550,1809,12167
16121,693,4612
11854,200,16892
27327,2026,13452
15484,623,4055
8602,2867,19792
1395,341,2704
10516,53,123
11182,125,678
15868,664,4410
2116,1223,9229
17671,872,5853
4280,2380,16091
28736,2193,14485
16448,730,4905
27688,2070,13700
11195,126,683
19183,1047,7137
28647,2181,14409
18554,977,6602
24340,1666,11242
15274,592,13967
3753,2320,15640
7044,2698,18513
5512,2516,17182
6803,2664,18294
2200,1310,9863
16137,695,4624
1709,749,5727
13947,433,2926
14120,450,3033
21172,1289,5243
15052,566,3750
20482,1198,8163
5306,2496,17006
11778,191,1146
20223,1170,7958
7295,2727,18702
28079,2117,13999
28245,2130,14119
15421,614,4007
10709,76,275
5041,2464,16751
11779,191,1147
3533,2297,15455
14130,450,3043
26781,1956,13071
9640,2971,20728
13813,419,2794
20577,1213,8217
12463,266,1709
20757,1237,8353
2923,2016,14894
